Int-HFD,Int-HFD+DA
2099.631424709038,4319.137336467118
197.473488978435,82.752350088527
2449.613982352176,91.027413921657
111.368313817252,65.209680838733
245.879951288873,128.296070681007
163.552308033996,81.528841044215
326.340481360982,98.406191986991
