DAT-Cre Vehicle,DAT-Cre CNO
96.894385767628,217.005628712712
78.518004748498,203.829525699907
196.727075568682,146.86733110089
77.06404859496,151.367327771783
161.88849159808,69.845222966686
92.373330050364,79.243749533736
269.026413018805,118.930011013705
341.141657107618,108.33765878465
140.900405849065,132.530534793847
125.565593164095,196.202994573438
224.47963101744,97.712618341886
259.55423406948,192.512464670101
