Isolation,Isolation+DA
67.69504487184982,85.7342366771108
43.36345436969019,161.893339260888
40.243816675681195,188.22908343269887
47.85013329395252,40.25254272911131
138.02306172308204,240.52979789526188
63.675326394591714,296.8328480253161
,51.798769197777396
