DAT-Cre Vehicle,DAT-Cre CNO
60.905584960814714,137.7897533017841
74.57642291919232,90.40968623267717
72.152269122804,145.6432265237124
86.69141556303379,97.41221973136861
42.133078264081256,39.82623010554931
70.2260225846069,131.68343468062383
284.29984739849556,121.99239616287225
76.8323128900472,110.42445547528744
56.77266012690996,79.82082604994676
81.59260050857681,158.5955922453249
107.93507308855744,40.05933334962174
130.09351493952943,87.1509054051146
