Int-HFD,Int-HFD+DA
290.09241040194803,118.80316628348889
67.94047186032152,67.86667477089203
152.81594824044512,61.178469389009976
45.234224468927195,46.69339451815864
115.89757124024105,56.21129354208326
188.34355079868368,113.44557492088967
169.8767642986863,54.07692130621945
