Isolation,Isolation+DA
99.109859541845,125.104105170609
99.910012527625,119.909472616283
91.003900059488,1901.715828177944
73.587016833182,92.063117905855
117.234308950263,211.369868460229
76.717646713592,292.716827230149
,97.568348481703
