Isolation,Isolation+DA
16.77931034482770,7.10344827586207
11.69655172413790,20.26206896551720
23.95402298850580,13.76321839080460
21.67816091954020,19.17126436781610
25.55862068965520,9.15977011494249
22.73563218390810,13.52413793103440
,15.01379310344830
