"DAT-Cre Control","DAT-Cre CNO"
14.18160919540230,15.08160919540230
5.25977011494256,9.06781609195404
10.67356321839080,13.93563218390810
12.92643678160920,10.32988505747130
14.81954022988510,16.91954022988510
9.57011494252872,7.91264367816095
15.12758620689660,21.87586206896550
14.24712643678160,15.54942528735630
21.02988505747130,23.16896551724130
12.68275862068970,11.63908045977020
15.87816091954030,18.46896551724140
21.60229885057470,27.21149425287360
