Int-HFD,Int-HFD+DA
24.69425287356330,18.82643678160920
23.83678160919540,15.35632183908030
27.64367816091940,8.84942528735625
9.72183908045974,8.49540229885066
18.97011494252890,13.48620689655150
21.76321839080440,10.95287356321860
19.97011494252870,21.82183908045990
